,source,retweets,Text,timestamp,userlocation
2167,dlvr.it,4.0,Wine Review: Reds from the SuperValu French &amp; German Wine Sale: The French and German wine sale continues at SuperV… https://t.co/hFL8nVgQ5x,2022-09-15 09:30:32,"UK EU France, Aube, Argentina"
2168,Adobe Express,0.0,#NationalOnlineLearningDay is the perfect time to learn more about wine! 🎓 Check out our wide range of articles tha… https://t.co/GMDkNHw15m,2022-09-15 09:30:07,UK
2169,mapplecode_app,0.0,"High Heel Shoes | Lipstick | Glass Wine | Diamonds T-Shirts,Fashion High Heel Tee,Womans Red Gold Birthday Next Lev… https://t.co/Ib3vNEEjaO",2022-09-15 09:28:38,
2170,Twitter for Android,11.0,"RT @winewankers: The happiest place on this earth, indeed! #wine https://t.co/B5yC7A0xPw",2022-09-15 09:26:11,Spain
2171,Twitter Web App,0.0,"The numbers on two consecutively numbered gym lockers have a sum of 147. What are the locker​ numbers?
Answer on th… https://t.co/1oSUMMF0Bu",2022-09-15 09:26:04,"Tucson, AZ"
2172,Twitter for Android,1.0,"Vintage Moderamics USA 2586 Ceramic Wine Bottle Woven Basket Holder Pre-Owned

#Vintage #ceramics #wine

https://t.co/kLJaPRpokm",2022-09-15 09:25:17,USA
2173,newsy.co,0.0,Laurelwood Brewing Release Four Fresh Hop Beers in 2022 - https://t.co/V5L2wqJnjn #beer #beernews #craftbeer… https://t.co/p2kefgDNhC,2022-09-15 09:21:36,"New York City, NY"
2174,Merchant Media Bot,1.0,"RT @bradleys_offlic: The @matsuwines Collection represents a journey through time - youth, maturity &amp; old age. Each one a fantastic example…",2022-09-15 09:17:41,Everywhere
2175,Twitter Web App,0.0,"We have more such events lined up. So, wine connoisseurs, wine lovers, and those who appreciate fine taste - Check… https://t.co/fK2qh4DiBX",2022-09-15 09:10:46,
2176,Twitter Web App,0.0,"The best throwback is a glass of fine wine and the company of people with great taste. 

Irya's first wine tasting… https://t.co/wrYPrdVIDG",2022-09-15 09:10:45,
2177,FS_Poster_App,0.0,#DrinkWell is the home of the 'better for you' #drinks category in the UK offering hundreds of options to suit ever… https://t.co/TC8CL4sdkR,2022-09-15 09:10:05,United Kingdom
2178,Twitter for Android,4.0,"RT @BCDlane: Hang in there PEEPS, it's ALMOST #WINE🍇WEDNESDAY at @BigCityDiner at @KaimukiHawaii @WindwardMall @WaipioCenter #Pearlridge 1/…",2022-09-15 09:09:30,"Honolulu, HI / Birmingham, AL"
2179,Twitter for Android,1.0,"RT @Cinthya_Fox: Let's grab a #glass of #wine together, maybe we can spend the #night and be #naughty together 🍭🔞⛔🅿️💘🔥🍆💫 https://t.co/vhhTr…",2022-09-15 09:08:42,india
2180,Twitter Web App,1.0,"Let's grab a #glass of #wine together, maybe we can spend the #night and be #naughty together 🍭🔞⛔🅿️💘🔥🍆💫 https://t.co/vhhTrLW5jT",2022-09-15 09:06:33,Your neighbour
2181,TweetDeck,1.0,"The @matsuwines Collection represents a journey through time - youth, maturity &amp; old age. Each one a fantastic exam… https://t.co/SOsLgRIt8A",2022-09-15 09:05:25,"Cork, Ireland"
2182,Twitter for Android,9.0,"RT @visitportugal: As September is #harvest season, how about finding out how #wine is made?  The #Douro and #Alentejo are the Portuguese r…",2022-09-15 09:02:59,"Mértola, Portugal"
2183,Twitter for Android,0.0,"Approved by like Chuck Norris:
https://t.co/dyla7CknuF

#funny #fun #instagram #reel #video #link #laugh #wine… https://t.co/iK035T6uMb",2022-09-15 09:02:39,France
2184,NatalieMacLeanTweets,0.0,".@cavespring just posted Cave Spring Cabernet Franc 2019 review, rating, recipe &gt; https://t.co/TEUJo2ZpUP #winetasting #wine",2022-09-15 09:02:05,
2185,Tea Leaf Collective,0.0,"2019 Villa Russiz Cabernet Sauvignon

🛒 &gt;&gt;&gt; https://t.co/uQzrtxQMnp

Delicious 4.2 star wine from Collio. A Norther… https://t.co/CNERrGSAan",2022-09-15 09:00:50,"Sydney, Australia"
2186,Tea Leaf Collective,0.0,"# 2018 Torbreck The Factor

🛒 &gt;&gt;&gt; https://t.co/O7MDmRWtLP

Delicious 4.3 star wine from Barossa Valley. An Australi… https://t.co/SMpGT2F85r",2022-09-15 09:00:38,
2187,Tea Leaf Collective,0.0,"2019 Cantina Roccafiore Fiorfiore

🛒 &gt;&gt;&gt; https://t.co/fwbeMQTLp9

Delicious 3.9 star wine from Umbria. A Central It… https://t.co/S3VL1yTahv",2022-09-15 09:00:10,
2188,Twitter for iPhone,43.0,"RT @figstreetstudio: Wine posters, can be personalized on the web, https://t.co/FpAqjNY1my via @figstreetsales  #personalize #shopindie #Sm…",2022-09-15 08:58:16,
2189,Twitter-Mev-Bot,0.0,"Layered Wine Scene, Layered Art, Wine Lover Gift
 #art #Layered #wine #scene #LoverGift #CreationsbyCasady

👉… https://t.co/9B0nqXGVjA",2022-09-15 08:56:49,United States
2190,Data_Mining_Final_Project,0.0,"3D Layered Wine Scene, Layered Art, Wine Lover Gift
 #Layered #scene #LoverGift #wine #art #CreationsbyCasady

👉… https://t.co/cRl58Tj8hE",2022-09-15 08:56:16,United States
2191,Twitter Web App,1.0,"https://t.co/Zs34gqpITo
🇮🇹 The Write Taste's 'Tipple of the Month' for September is a delicious, organic Valpolicel… https://t.co/chdwRDrEBN",2022-09-15 08:54:53,London
2192,Twitter for Android,4.0,"RT @toneyanderson7: Good night guys 
#night #wine 
Roses are red violets are blue 
Excited to purchase  stocks 
#gsdt #nbio #winh #NFT  #bi…",2022-09-15 08:53:14,
2193,Twitter Web App,0.0,'I always cook with wine. Sometimes I even add it to the food.' - W.C. Fields.We might not cook with wine BUT we do… https://t.co/64pYUdIEnj,2022-09-15 08:52:23,
2194,newsy.co,0.0,Paulaner Celebrates the Return of Munich’s Oktoberfest - https://t.co/fg2xehbmhZ #beer #beernews #craftbeer #dailykeg #brewery #wine #liquor,2022-09-15 08:50:42,"New York City, NY"
2195,Twitter Web App,0.0,"Happy Thursday

Please join us for a tasting of @vriesenhof this afternoon

#wine #lovewine #wineconceptsnewlands… https://t.co/T2KaGdxN81",2022-09-15 08:45:13,South Africa
2196,Machine_Learning,0.0,"I Need A Huge Glass of Wine Funny T-Shirts, Alcohol Drinking Shirt Funny Letter Print Short Sleeve Novelty Tees Top… https://t.co/GT01G1BVWV",2022-09-15 08:41:17,"Fremont, CA"
2197,Twitter for Android,1.0,"RT @Bocavin1: How is one supposed to start &amp; maintain a healthy lifestyle if it completely removes a #wine? Also, is it possible to drink w…",2022-09-15 08:40:28,"Belo Horizonte, Brasil"
2198,Twitter for Android,0.0,"We deliver all over Philippines and free to most of Metro Manila area from Monday thru Friday.

Chenin Blanc 2020 -… https://t.co/OXNxkq5OT7",2022-09-15 08:36:32,"Makati City, National Capital "
2199,TweetEvents_Adi,0.0,"Wine Tumbler, Gift for Wine Lover, Gift for Her, Barware
 #WineTumbler #Barware #LoverGift #wine #CreationsbyCasady… https://t.co/p9QcQyS54q",2022-09-15 08:34:39,FOLLOW
2200,Sprout Social,0.0,"A harmonious and energetic character, with sensations of white pepper and green apple emerging in the aftertaste.
D… https://t.co/mQGwQ8mgcN",2022-09-15 08:30:02,Collio Friuli Venezia Giulia
2201,Twitter for iPhone,5.0,"RT @capewinereview: Two new wines by Neil Ellis 

Wild Flower Darling Rosé 2022

West Coast Sauvignon Blanc 2022

Strikingly beautiful labe…",2022-09-15 08:27:49,"Cape Town, South Africa"
2202,Twitter for Android,5.0,"Two new wines by Neil Ellis 

Wild Flower Darling Rosé 2022

West Coast Sauvignon Blanc 2022

Strikingly beautiful… https://t.co/lBlvbIxs9y",2022-09-15 08:27:16,South Africa
2203,newsy.co,0.0,Your Guide to Thiolized Yeast - https://t.co/81UwESfxCE #beer #beernews #craftbeer #dailykeg #brewery #wine #liquor,2022-09-15 08:20:37,"New York City, NY"
2204,Twitter Web App,0.0,The #harvest season is earlier this year in @RiojaWine_ES  due to record high temperatures. The #wine is flowing an… https://t.co/dVbcfXWZGM,2022-09-15 08:17:03,Romania
2205,Twitter Web App,15.0,RT @winewankers: every glass is a #wine glass if you want it bad enough! https://t.co/PxQ9pbnwU0,2022-09-15 08:07:24,South Africa
2206,Twitter for Android,2.0,"RT @ExplanationsPro: Affiliate Marketing With Google Ads,is that possible!
https://t.co/TqXxAOi6sJ
#affiliate #bitcoin #crypto #twitter #gi…",2022-09-15 08:07:24,United States
2207,TweetDeck,0.0,"Cellar Hand (Permanent) - Pipers Brook Vineyard, Tasmania
@Pipersvineyard #CellarHand #wine #winemaker #winemaking… https://t.co/567ybs1seg",2022-09-15 08:05:35,Australia-New Zealand-Global 
2208,Twitter Web App,104.0,"RT @cuveecollective: Happy Friday Collectors! 

If you havent watched the 1st episode of Wine in Web3 featuring the Robert Craig Wine NFT,…",2022-09-15 08:04:15,
2209,Tea Leaf Collective,0.0,"2003 Domaine Belle Hermitage Rouge

🛒 &gt;&gt;&gt; https://t.co/Ys72rFASpp

Delicious 3.9 star wine from Hermitage. A Northe… https://t.co/fYgEKzrqkV",2022-09-15 08:00:18,
2210,Mailchimp,0.0,"ENDS TOMORROW!

Timed Auction: Unreserved Private Collection of Wine - ENDS FRIDAY FROM 10:00AM!… https://t.co/p4RBuTeQn2",2022-09-15 07:59:33,"Bedford Road, Guildford"
2211,SocialPilot.co,0.0,"Together with @Robertsonwinery, we are celebrating the arrival of  Spring and the 80th birthday of Robertson Winery… https://t.co/FRtOzeFMtT",2022-09-15 07:56:41,Robertson
2212,TweetDeck,0.0,"Grape Harvest Bins and Liners for Vintage 2023
#GrapeBins #HarvestBins #BinLiners #viticulture #vineyard… https://t.co/imgrwGcnVg",2022-09-15 07:54:10,"McLaren Vale, South Australia"
2213,Twitter for iPhone,0.0,"Sons of Sugarland Wine + Steak Night went down as one for the books. 

Thank you for all who joined to experience t… https://t.co/iZEehSLtCk",2022-09-15 07:53:09,Stellenbosch
2214,newsy.co,0.0,Wild Leap Turns Five - https://t.co/zCfDDfJBv3 #beer #beernews #craftbeer #dailykeg #brewery #wine #liquor,2022-09-15 07:49:38,"New York City, NY"
2215,Microsoft Power Platform,4.0,"RT @LovelyVinosNFT: Don’t fight the Vinos join us and the Vino Revolution will slowly make you all lovely!! #vinolution

#NFT #NFTs #art #w…",2022-09-15 07:46:23,"Washington, DC, "
2216,Twitter for iPhone,10.0,"RT @LovelyVinosNFT: It’s so dark here I can’t see any grapes.. can you please help us? 

That’s Vino 369 ❤️🍷

OS: https://t.co/OGJVa7islM…",2022-09-15 07:45:19,
2217,Twitter Web App,15.0,RT @winewankers: every glass is a #wine glass if you want it bad enough! https://t.co/PxQ9pbnwU0,2022-09-15 07:43:17,
2218,Twitter Web App,6.0,"RT @quick_philip: #traminer roz as its known in #moldova arriving now at #bahiawinery ,Moldovas 🇲🇩 most northern #winery near #balti, incre…",2022-09-15 07:43:13,"Durban, Ningizimu Afrika"
2219,Twitter Web App,2.0,"RT @edward_gillin: Last evening in Domme - another wonderful Dordogne sunset. Enhanced with Bergerac and a noix tarte…

#wine #sunset #wedn…",2022-09-15 07:43:03,"Durban, Ningizimu Afrika"
2220,Twitter for iPhone,4.0,"RT @LovelyVinosNFT: Don’t fight the Vinos join us and the Vino Revolution will slowly make you all lovely!! #vinolution

#NFT #NFTs #art #w…",2022-09-15 07:42:56,
2221,Twitter for Android,2.0,"RT @WineLife_b: What Does 'Veraison' Mean in Wine? (Wine Enthusiast)

Whether it's Pinot Grigio or Cabernet Sauvignon, all wine grapes star…",2022-09-15 07:42:36,Cape Town and KwaNdebele R573
2222,Twitter for Android,3.0,RT @AslinaWines: #REPOST rayisle  Great time visiting with Ntsiki Bayela of @aslina_wines yesterday in our wine room. #southafricanwine #wi…,2022-09-15 07:42:36,Cape Town and KwaNdebele R573
2223,fixboatquick_list,0.0,"https://t.co/lbNiWX3zOM #crystal Stem #wine Glass 7-3/8"" tall 3-3/8"" Diame https://t.co/5kb8P7coml",2022-09-15 07:42:24,"West Hartford, CT"
2224,Twitter Web App,1.0,"RT @MrsHjort: Vintage 🍷
#photography #photographer #photographybloggers #photo #photooftheday #StillLife #crop #harvest2022  #harvest2022 #…",2022-09-15 07:42:14,"Durban, Ningizimu Afrika"
2225,Twitter Web App,5.0,RT @CLEWineGuy: Tonight’s pour! #wine @STBHills https://t.co/0BKdLcRZxx,2022-09-15 07:41:14,"Durban, Ningizimu Afrika"
2226,Twitter Web App,1.0,"RT @HartenbergWine: The Mackenzie 2018 is not just a wine, it’s a story. 
One of safeguarding Hartenberg and the family’s philosophy to “le…",2022-09-15 07:38:18,"Durban, Ningizimu Afrika"
2227,Twitter Web App,2.0,RT @VinoSocialNancy: @Constan70997526 @DemiCassiani @winewankers @teamhrc @88blewby @wine1percent @wineworldnews @Friscokid49 @winematcher…,2022-09-15 07:38:05,"Durban, Ningizimu Afrika"
2228,Twitter Web App,4.0,"RT @MikeProvine: First night of vacation in Nags Head, NC. Some beautiful bottles to kick things off. Finally on vacation! #beach #OBX #win…",2022-09-15 07:37:50,"Durban, Ningizimu Afrika"
2229,Twitter Web App,23.0,"RT @DemiCassiani: A nice Chardonnay from Margaret River
.
@Moss_Wood #wine #Australia @winewankers @damewine @TheWiningHour @_drazzari @nin…",2022-09-15 07:37:42,"Durban, Ningizimu Afrika"
2230,Twitter Web App,3.0,RT @AslinaWines: #REPOST rayisle  Great time visiting with Ntsiki Bayela of @aslina_wines yesterday in our wine room. #southafricanwine #wi…,2022-09-15 07:37:32,"Durban, Ningizimu Afrika"
2231,Twitter Web App,1557.0,RT @thatwineguy68: My #First day of being #Gay...And guess what. I #Still like #Wine🍷😁 https://t.co/Y54fAkQp5p,2022-09-15 07:35:46,
2232,Twitter for iPhone,33.0,RT @winewankers: just one (big) glass of #wine https://t.co/4mnvIBiLsr,2022-09-15 07:34:43,
2233,Twitter for iPhone,1.0,"RT @GrapeChasers: Some of our highlights from last week's Great Wines of Italy event in NYC. Cheers! 🍇🏃🍷🙂
#grapechasers #greatwinesofitaly…",2022-09-15 07:32:14,windsor UK
2234,Twitter for iPhone,1.0,"RT @GiantWine: Thousand Lakes Riesling, from Washington.@majesticwine. Not my go to style but I liked it - clean flavours of apple, lemon a…",2022-09-15 07:31:39,windsor UK
2235,multis-saajan,0.0,"Women In Need Of Sanity  || WINO Shirt, Wine Drinking, Mama needs Wine, Wine lover, W.I.N.O Women's Wine Lover's Fu… https://t.co/n8pns2tLC1",2022-09-15 07:31:38,
2236,dlvr.it,1.0,Grapes are not the only fruit: the story behind Chandon Garden Spritz: Ana Paula Bartolucci is a winemaker used to… https://t.co/N13wDNiQtY,2022-09-15 07:30:09,"UK EU France, Aube, Argentina"
2237,Metricool,0.0,"Sardinia’s Cantina Mesa and Tuscany’s Lamole di Lamole are worlds apart in climate and terrain, but the two estates… https://t.co/gDowkCUEk9",2022-09-15 07:29:17,Florence
2238,Twitter for Android,130.0,"RT @cuveecollective: Giveaway Time 🎉  Who wants a Robert Craig Wine NFT?!! Giveaway starts today &amp; ends Tue, Sep 20. Winner will be announc…",2022-09-15 07:29:09,
2239,Twitter for iPhone,1.0,"RT @JimLockardWine: A Venetian Rosso with pizza tonight at Pizza Nona in #Lyon.
#wine #France #Italy https://t.co/i3yJvdCh7U",2022-09-15 07:29:06,windsor UK
2240,TwittoMe,0.0,"Group Therapy T-Shirts, wine together, Wine Shirt for Women, Girl’s Wine Trip, Girls Trip girls night, Gift for Win… https://t.co/LJgf09jLVZ",2022-09-15 07:28:13,
2241,Twitter for iPhone,4.0,"RT @MikeProvine: First night of vacation in Nags Head, NC. Some beautiful bottles to kick things off. Finally on vacation! #beach #OBX #win…",2022-09-15 07:26:50,windsor UK
2242,Twitter for iPhone,23.0,"RT @DemiCassiani: A nice Chardonnay from Margaret River
.
@Moss_Wood #wine #Australia @winewankers @damewine @TheWiningHour @_drazzari @nin…",2022-09-15 07:24:47,windsor UK
2243,Master Donald,0.0,"Happy Hallow T-Shirts,Hallo ThanksMas T-Shirt Funny Halloween Thanksgiving Christmas Alcohol Drinking Wine T-Shirt,… https://t.co/h4CTDlr4Hf",2022-09-15 07:24:03,"High Peak, United Kingdom 🇬🇧"
2244,Twitter for iPhone,12.0,"RT @DivaVinophile: Grilled chimichurri skirt #steak + low-intervention #sangiovese 👌
Tasting notes👉 https://t.co/5azcpKNXT4
#wine #winelove…",2022-09-15 07:23:46,windsor UK
2245,Twitter for iPhone,2.0,RT @MunizMe: It’s Wednesday fun #wine time  @LaSAQ_officiel @Dandurandwines @ZoltanCsabaNagy @hoser1976 @MartinChagnon_ @wineworldnews http…,2022-09-15 07:22:57,windsor UK
2246,Twitter Web App,0.0,"The Ultimate #Foodie #Tour of #Spain  
Join us in this once-in-a-lifetime culinary trip through Madrid, La Rioja, t… https://t.co/brVUF5HGkd",2022-09-15 07:22:51,Spain
2247,Twitter for iPhone,5.0,RT @CLEWineGuy: Tonight’s pour! #wine @STBHills https://t.co/0BKdLcRZxx,2022-09-15 07:21:14,windsor UK
2248,Twitter Web App,3.0,"RT @WineLandSA: AWARDS | All eyes will be on Nederburg this week, as some of the finest South African judges will meet to evaluate this yea…",2022-09-15 07:18:17,"Cape Town, South Africa"
2249,Vanprob Retweet,6.0,RT @IdmaGroup: Contact the #Food #Testing Centre of Idma Laboratories Ltd/ An Idma Group Company  for your requirements of Testing of all #…,2022-09-15 07:14:31,"Mumbai, India"
2250,Instagram,0.0,An amazing space for wine making #daylesford #winetour #love #fun #relax #peace #prosper #instagood #beautiful… https://t.co/7wxcExLZpH,2022-09-15 07:11:29,"Daylesford, VIC"
2251,Twitter for iPhone,5.0,"RT @domainewardy: A cold glass of Sauvignon Blanc to relieve the oppressive heat
.
#domainewardy #wine #whitewine #sauvignonblanc #summer #…",2022-09-15 07:11:19,Lebanon🇱🇧
2252,Twitter for iPhone,76.0,"RT @ChateauKsara: Aged to perfection within hidden Roman caves, great wine is made over generations. #wine https://t.co/1Fui2pWm5d",2022-09-15 07:10:56,Lebanon🇱🇧
2253,Twitter Web App,0.0,"Drink good wine. Have fun times.😍🍷😋😌

#wine #funtimes #winelover #winetasting #drinking #tasty #winefun https://t.co/uM5pTeFWzY",2022-09-15 07:07:42,USA
2254,Twitter Web App,0.0,@vinoarm57 @wine1percent @RussellVine1981 @jwalkermobile @JohnMFodera @VisitTuscany I went there once with a Roman… https://t.co/Lb8RXr2j0m,2022-09-15 07:06:11,"U.S. and Europe, mostly Lyon"
2255,Twitter for iPhone,1.0,"#Investment #Opportunity For #Resort - #Casino #Accommodations, #Wine #Vineyard, #Winery, #Golf In #WineCountry,… https://t.co/LodCX7wBNA",2022-09-15 07:01:42,Los Angeles
2256,SwingTradeBot UK,0.0,"#WINE technical alerts: Fell Below 20 DMA, New 52 Week Low, New Downtrend, Expansion Breakdow... https://t.co/XQtid5bhSM",2022-09-15 07:00:05,"London, England"
2257,Farm Machinery,1.0,RT @DailyKeg: Lallemand Brewing Releases LalBrew NovaLager - https://t.co/yM6GnFatAv #beer #beernews #craftbeer #dailykeg #brewery #wine #l…,2022-09-15 07:00:02,"England, United Kingdom"
2258,Twitter Web App,135.0,"RT @winewankers: We're stoked to be included on this 2020  
@SommChoiceAward
 list with some of the most passionate #wine lovers in the wor…",2022-09-15 06:58:03,"Bantul, Indonesia"
2259,Twitter for iPhone,3.0,"RT @WineandSpirits: Critic Corey Warren writes, ""this malbec carries a high-altitude electricity, neon-lighting the plummy fruit and violet…",2022-09-15 06:57:28,"Millarville, AB"
2260,Twitter for iPhone,15.0,RT @winewankers: every glass is a #wine glass if you want it bad enough! https://t.co/PxQ9pbnwU0,2022-09-15 06:56:37,"Cheshire, England"
2261,recurpost.com,0.0,"An Italian jazz pianist interpreting the Swedish melancholy.

Listen on your service of choice 👉… https://t.co/Tj5k0TIcxK",2022-09-15 06:55:31,"Stockholm, Sweden"
2262,Twitter for Android,104.0,"RT @cuveecollective: Happy Friday Collectors! 

If you havent watched the 1st episode of Wine in Web3 featuring the Robert Craig Wine NFT,…",2022-09-15 06:55:19,
